economy,year,GDP_Growth,GDP_PerCapita_Growth,Inflation_CPI,Total_Reserves,Unemployment,Current_Account_GDP,Trade_GDP,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Exchange_Rate,Manufacturing_Value,Investment_GDP,crisis_label
SGP,2024,4.38802362461865,2.32663656705263,2.38951123595017,383945953550.791,2.737,18.0021012297543,322.371427934716,24.676735941018,178.776286814392,143.595141120325,40.1043512670488,1.33623333333333,16.3327049348535,22.200257821565,0
SWE,1990,0.754674765275468,-0.0207591788844042,10.3665533879493,20324328881.439,3.243,-2.42434625577459,55.9055187749585,0.75819431696212,28.0991330492269,27.8063857257316,24.099981344972,5.91879,18.2325837343164,29.1105249361854,1
SWE,1991,-1.14597485051154,-1.81751515509977,9.44462732944189,20477292580.9968,3.243,-1.69925055089858,51.1702274975964,2.31926714864118,26.260096114182,24.9101313834144,20.9766070014591,6.04746666666666,16.5596892806578,24.6555310368538,1
SWE,1992,-1.15859275987265,-1.73663035646904,2.37436725111881,24646790230.1686,5.722,-3.10926994292047,50.8524074665653,-0.001908601541538,26.1221000092743,24.730307457291,18.0379377945767,5.82383333333333,15.7418595269896,22.6710211839454,1
SWE,1993,-2.06561636908388,-2.6328084512474,4.72817304626049,21420634045.1913,9.33,-1.95597245054897,58.2335910018621,1.74230679582481,30.6029612748006,27.6306297270615,16.117360324885,7.78342666666667,16.0964486695048,18.7234834432765,1
SWE,1994,4.01576585901515,3.27914084779151,2.15813800724629,25579504410.2307,9.58,0.324716704352822,63.9497416473143,2.74106102115094,33.8120706636247,30.1376709836896,19.7135323893341,7.71597,17.5305246049907,20.0212847705087,0
SWE,1995,4.09438992772475,3.54963299122375,2.455148578184,25869764854.6977,8.897,1.84997529476704,68.6810841853675,5.59421464046124,37.3398580855886,31.3412260997789,22.6421328430207,7.13326833333334,19.5484293296783,20.458951437596,0
SWE,1996,1.70471985374236,1.54298849078722,0.533131978766238,20843371292.358,9.547,2.01824534931766,66.506522070023,1.88110680656542,36.1265676923344,30.3799543776886,22.3210473085962,6.70595583333333,19.0903221654355,20.1959941036278,0
SWE,1997,3.06499186399252,3.00599147276768,0.658410256243526,12195506285.5058,10.359,2.76074697809112,71.9948985844646,3.82892113248166,39.2316334636844,32.7632651207802,22.7883460327418,7.63489416666667,19.2937312841085,19.9815532657995,1
SWE,1998,4.24583179417877,4.18797877983562,-0.267132668354971,15457236697.6273,8.941,3.52452706086273,74.3347541033848,8.61423402009942,40.1302607304204,34.2044933729644,23.9341692955778,7.94986816666666,19.6051407760386,21.1029627211546,0
SWE,1999,4.20111929805536,4.11994996519324,0.462175756339138,16749337014.9286,7.607,3.92895025312135,74.8479171666973,22.9333652251559,40.1768255234438,34.6710916432535,25.3065361234069,8.26242833333333,19.4199233364865,21.2259014669133,0
SWE,2000,4.63112136551369,4.46324425617721,0.899143734041715,16498728321.8885,5.466,4.44605675274443,81.4721590850121,8.67916615378573,43.245425579392,38.2267335056201,26.1279100246521,9.16224416666667,19.858143662235,22.2311755975548,0
SWE,2001,1.36080642694121,1.08904749433709,2.40595834145436,15625206244.7363,4.73,6.17157591368188,80.5691828117714,7.51256723790645,42.8995075024433,37.6696753093281,26.5565024933428,10.3291358333333,18.9690208816409,22.3039192201803,0
SWE,2002,2.27772867861897,1.94541903904167,2.15848213589266,19170723588.9644,4.965,4.65738421384444,77.0853186972402,6.87493521047709,41.1616688311214,35.9236498661188,25.884471746666,9.73712333333333,18.6122752817728,21.60471563059,0
SWE,2003,1.88102769675844,1.50263999618741,1.92565534892383,22168538425.3524,5.555,5.85859579947661,75.3282174864238,1.79831756030611,40.3360837488571,34.9921337375667,27.0420606845295,8.08630416666667,17.8650778667437,21.245941934027,0
SWE,2004,4.17958419343711,3.77065163055421,0.373659828721824,24768805295.0333,6.693,5.9556796683309,78.7358819187356,4.38300602347958,42.7189306670309,36.0169512517047,27.027224804331,7.34888666666667,17.1592852901607,21.1628436942009,0
SWE,2005,2.79313782840156,2.38284512787561,0.453170852576138,24867578418.1736,7.81,6.02094308319672,84.167923018031,5.30592267942897,45.3316169745966,38.8363060434344,27.618082414065,7.47308833333333,16.9320292559906,21.277313898577,0
